source	id	datetime	dC_ch4_emis[kgCha-1]	dC_co2_emis_auto[kgCha-1]	dC_co2_emis_hetero[kgCha-1]	dC_doc_leach[kgCha-1]	dN_don_leach[kgNha-1]	dN_no3_leach[kgNha-1]	dN_nh4_leach[kgNha-1]	dN_no_emis[kgNha-1]	dN_n2o_emis[kgNha-1]	dN_n2_emis[kgNha-1]	dN_nh3_emis[kgNha-1]	dN_n2_fix[kgNha-1]	dC_co2_fix[kgCha-1]	dS_so4_leach[kgSha-1]	dC_litter[kgCha-1]	dN_litter[kgNha-1]	dN_dep[kgNha-1]	dN_up_floor[kgNha-1]	dN_up_min[kgNha-1]	dN_mineral_floor[kgNha-1]	dN_mineral_min[kgNha-1]	dN_nitrify_floor[kgNha-1]	dN_nitrify_min[kgNha-1]	dN_denitrify_floor[kgNha-1]	dN_denitrify_min[kgNha-1]	dN_chemo_floor[kgNha-1]	dN_chemo_min[kgNha-1]	C_plants_floor[kgCha-1]	C_plants_min[kgCha-1]	C_soil_floor[kgCha-1]	C_soil_min[kgCha-1]	C_aorg_floor[kgCha-1]	C_aorg_min[kgCha-1]	C_litter_raw[kgCha-1]	C_litter_floor[kgCha-1]	C_litter_min[kgCha-1]	C_mic_floor[kgCha-1]	C_mic_min[kgCha-1]	C_sol_floor[kgCha-1]	C_sol_min[kgCha-1]	C_wood_above[kgCha-1]	C_wood_below[kgCha-1]	N_plants_floor[kgNha-1]	N_plants_min[kgNha-1]	N_soil_floor[kgNha-1]	N_soil_min[kgNha-1]	N_aorg_floor[kgNha-1]	N_aorg_min[kgNha-1]	N_litter_raw[kgNha-1]	N_litter_floor[kgNha-1]	N_litter_min[kgNha-1]	N_mic_floor[kgNha-1]	N_mic_min[kgNha-1]	N_sol_floor[kgNha-1]	N_sol_min[kgNha-1]	N_wood_above[kgNha-1]	N_wood_below[kgNha-1]	anvf_mean[-]
setup	0	2011-05-19 23:00:00	0.00309655	0	14.5918	0.00125493	0.000949107	9.09225e-07	0.000570333	0.000296404	0.00093209	0.000683952	1.72805e-05	0	0	0	2.46374	0.0443503	0	0	0.320674	-0	0.575005	-0	0.339576	-0	0.000180632	-0	4.61095e-06	0	245.093	0	51056.5	0	162.707	0	0	316.004	0	60.483	0	2.11344	0	0	0	4.42892	0	5360.75	0	12.8455	0	0	7.93774	0	2.78595	0	0.38193	0	0	0.820283
setup	0	2011-05-20 23:00:00	0.0021806	0	14.1562	3.92938e-05	0	1.44023e-08	1.78659e-05	0.000343193	0.00164922	0.00531004	1.81238e-05	0	0	0	945.093	9.91361	0.000642093	0	0.0134978	-0	0.539578	-0	0.364242	-0	0.00467437	-0	5.46272e-06	0	0	0	51293.3	0	163.278	0	0	553.623	0	62.8391	0	1.74145	0	0	0	0	0	5365.41	0	13.1388	0	0	12.0956	0	2.92912	0	0.477001	0	0	0.814259
setup	0	2011-05-21 23:00:00	0.00148592	0	14.2226	4.0939e-05	0	6.55389e-08	1.81971e-05	0.000355096	0.0013944	0.00798197	1.7306e-05	0	0	0	0	0	0	0	0	-0	0.543464	-0	0.398853	-0	0.00731476	-0	6.17987e-06	0	0	0	51284.8	0	164.086	0	0	546.231	0	64.9072	0	1.38924	0	0	0	0	0	5365.64	0	13.4824	0	0	11.8388	0	3.06453	0	0.522726	0	0	0.804096
setup	0	2011-05-22 23:00:00	0.00101933	0	14.2566	4.26456e-05	0	1.5155e-07	1.84147e-05	0.00038724	0.00223736	0.0202772	1.74763e-05	0	0	0	0	0	0.0024	0	0	-0	0.55014	-0	0.430108	-0	0.0210353	-0	7.11238e-06	0	0	0	51276.2	0	164.916	0	0	538.87	0	67.0702	0	1.13108	0	0	0	0	0	5365.85	0	13.8417	0	0	11.5946	0	3.19186	0	0.551438	0	0	0.792556
setup	0	2011-05-23 23:00:00	0.000704456	0	14.4551	4.4361e-05	0	2.69109e-07	1.85761e-05	0.000465872	0.00470871	0.0557685	1.6809e-05	0	0	0	0	0	0.0024	0	0	-0	0.552811	-0	0.448296	-0	0.0585522	-0	8.21889e-06	0	0	0	51267.4	0	166.318	0	0	531.679	0	68.3785	0	0.895227	0	0	0	0	0	5366.03	0	14.2177	0	0	11.3676	0	3.28172	0	0.560225	0	0	0.778765
setup	0	2011-05-24 23:00:00	0.000582456	0	14.5661	4.60517e-05	0	4.20433e-07	1.87205e-05	0.000486692	0.00766799	0.0858357	3.24378e-05	0	0	0	0	0	0.0546	0	0	-0	0.556779	-0	0.476913	-0	0.0910922	-0	8.93474e-06	0	0	0	51258.2	0	167.652	0	0	524.724	0	69.3004	0	0.567489	0	0	0	0	0	5366.22	0	14.5691	0	0	11.1563	0	3.39095	0	0.574233	0	0	0.759962
setup	0	2011-05-25 23:00:00	0.000291243	0	14.0702	0.000789403	0.000582597	1.61461e-06	0.000348565	0.00052639	0.00695528	0.0965554	1.77015e-05	0	0	0	0	0	0	0	0	-0	0.580659	-0	0.47971	-0	0.0983141	-0	9.38093e-06	0	0	0	51249.4	0	170.021	0	0	517.638	0	69.8749	0	0.417788	0	0	0	0	0	5366.35	0	14.896	0	0	10.9476	0	3.46587	0	0.581911	0	0	0.762222
setup	0	2011-05-26 23:00:00	0.000155335	0	13.8794	5.64223e-05	6.7952e-06	4.79834e-07	2.23861e-05	0.000489896	0.00713613	0.105438	2.15748e-05	0	0	0	0	0	0.0108	0	0	-0	0.578667	-0	0.484413	-0	0.110501	-0	9.79515e-06	0	0	0	51240.6	0	172.326	0	0	510.757	0	70.3116	0	0.327694	0	0	0	0	0	5366.48	0	15.2197	0	0	10.7526	0	3.53993	0	0.581438	0	0	0.753697
setup	0	2011-05-27 23:00:00	7.30908e-05	0	13.8896	0.000131212	6.57684e-05	7.70926e-07	5.60331e-05	0.000490327	0.00800055	0.117965	2.51405e-05	0	0	0	0	0	0.0198	0	0	-0	0.582955	-0	0.490923	-0	0.124359	-0	1.02659e-05	0	0	0	51231.7	0	174.361	0	0	503.944	0	70.8809	0	0.261159	0	0	0	0	0	5366.59	0	15.535	0	0	10.5649	0	3.61061	0	0.581	0	0	0.746963
setup	0	2011-05-28 23:00:00	-3.35233e-05	0	13.8762	0.000323559	0.000218732	1.3011e-06	0.000142952	0.000548667	0.00789966	0.113007	2.12229e-05	0	0	0	0	0	0.0036	0	0	-0	0.59533	-0	0.501737	-0	0.117307	-0	1.06288e-05	0	0	0	51222.7	0	177.222	0	0	496.984	0	70.8308	0	0.288814	0	0	0	0	0	5366.69	0	15.8777	0	0	10.3771	0	3.64924	0	0.5848	0	0	0.744036
setup	0	2011-05-29 23:00:00	0.000238987	0	13.5833	9.04874e-05	3.39045e-05	7.62083e-07	3.79407e-05	0.000532788	0.0102311	0.105011	4.5342e-05	0	0	0	0	0	0.0762	0	0	-0	0.565433	-0	0.506759	-0	0.119395	-0	1.10775e-05	0	0	0	51213.6	0	178.899	0	0	490.333	0	71.4631	0	0.295607	0	0	0	0	0	5366.84	0	16.2317	0	0	10.2024	0	3.72376	0	0.596381	0	0	0.722901
setup	0	2011-05-30 23:00:00	8.17241e-05	0	13.4073	0.000978768	0.000765284	5.27666e-06	0.000454807	0.000580121	0.00793134	0.104473	1.8769e-05	0	0	0	0	0	0.0024	0	0	-0	0.58768	-0	0.504289	-0	0.112251	-0	1.14168e-05	0	0	0	51204.7	0	181.179	0	0	483.614	0	71.8684	0	0.315017	0	0	0	0	0	5366.93	0	16.5591	0	0	10.0285	0	3.76762	0	0.591717	0	0	0.732534
setup	0	2011-05-31 23:00:00	-0.000135442	0	13.2592	0.000190255	0.000108812	1.03444e-06	8.05304e-05	0.000538048	0.00879949	0.114416	2.66462e-05	0	0	0	0	0	0.0204	0	0	-0	0.592493	-0	0.519047	-0	0.12175	-0	1.20593e-05	0	0	0	51195.8	0	183.278	0	0	477.022	0	72.4031	0	0.251512	0	0	0	0	0	5367.02	0	16.8608	0	0	9.86158	0	3.83258	0	0.588192	0	0	0.729151
setup	0	2011-06-01 23:00:00	-0.000146582	0	13.1061	0.000283414	0.000193522	2.39821e-06	0.000129089	0.000562436	0.0104361	0.106815	3.51811e-05	0	0	0	0	0	0.0456	0	0	-0	0.598617	-0	0.547451	-0	0.122665	-0	1.31315e-05	0	0	0	51187	0	185.381	0	0	470.482	0	72.8149	0	0.251355	0	0	0	0	0	5367.13	0	17.1632	0	0	9.69827	0	3.90934	0	0.589103	0	0	0.716535
setup	0	2011-06-02 23:00:00	-0.00021009	0	13.1791	0.000692928	0.000534197	6.69011e-06	0.000322074	0.000622303	0.00826632	0.101558	2.47384e-05	0	0	0	0	0	0.0096	0	0	-0	0.633941	-0	0.561995	-0	0.110891	-0	1.36223e-05	0	0	0	51177.9	0	187.465	0	0	463.876	0	73.296	0	0.284767	0	0	0	0	0	5367.22	0	17.4347	0	0	9.53576	0	3.97833	0	0.586591	0	0	0.725256
setup	0	2011-06-03 23:00:00	-0.000213788	0	13.1035	0.00016865	0.000103248	2.07198e-06	7.74625e-05	0.000620816	0.00994433	0.1118	3.02859e-05	0	0	0	0	0	0.0216	0	0	-0	0.63897	-0	0.575704	-0	0.124514	-0	1.40473e-05	0	0	0	51168.9	0	189.57	0	0	457.367	0	73.6152	0	0.275231	0	0	0	0	0	5367.3	0	17.7027	0	0	9.37763	0	4.0447	0	0.576881	0	0	0.713931
setup	0	2011-06-04 23:00:00	-0.000269825	0	12.9438	0.000332434	0.000239062	6.23111e-06	0.000154187	0.000668756	0.00857553	0.106018	2.19256e-05	0	0	0	0	0	0.0048	0	0	-0	0.653436	-0	0.583899	-0	0.117775	-0	1.4416e-05	0	0	0	51159.8	0	191.967	0	0	450.795	0	73.8157	0	0.348956	0	0	0	0	0	5367.36	0	17.9586	0	0	9.21915	0	4.11068	0	0.562771	0	0	0.71138
setup	0	2011-06-05 23:00:00	-0.000222696	0	12.5051	8.81918e-05	3.43962e-05	3.69629e-06	3.87094e-05	0.000640549	0.0110368	0.10412	3.60088e-05	0	0	0	0	0	0.039	0	0	-0	0.647459	-0	0.594369	-0	0.125778	-0	1.44516e-05	0	0	0	51151.1	0	194.339	0	0	444.395	0	74.2079	0	0.27562	0	0	0	0	0	5367.44	0	18.2073	0	0	9.06689	0	4.19632	0	0.554357	0	0	0.699194
setup	0	2011-06-06 23:00:00	-0.000355544	0	12.5422	0.000586982	0.000454492	3.10193e-05	0.00027218	0.000694239	0.00854131	0.106791	2.29397e-05	0	0	0	0	0	0.0024	0	0	-0	0.672999	-0	0.599839	-0	0.112609	-0	1.44643e-05	0	0	0	51142.2	0	197.07	0	0	437.81	0	74.5373	0	0.306859	0	0	0	0	0	5367.49	0	18.4622	0	0	8.91084	0	4.25598	0	0.542693	0	0	0.69927
setup	0	2011-06-07 23:00:00	-0.000175244	0	13.1713	0.000243831	0.000174703	3.65039e-05	0.000112234	0.000697186	0.0158281	0.137224	0.000108893	0	0	0	0	0	0.1674	0	0	-0	0.631479	-0	0.60089	-0	0.15944	-0	1.52651e-05	0	0	0	51132.6	0	200.26	0	0	431.35	0	73.2416	0	0.565668	0	0	0	0	0	5367.65	0	18.9088	0	0	8.75968	0	4.27762	0	0.512565	0	0	0.653533
setup	0	2011-06-08 23:00:00	2.91415e-05	0	6.83231	0.00122651	0.00102152	0.000545461	0.000735551	0.000108571	0.00183445	0.503105	0.000143951	0.244046	6.7463	0	0	0	0.7578	0	0	-0	0.548803	-0	0.474526	-0	0.52378	-0	1.68747e-05	0	0	0	51128.6	0	202.596	0	0	428.732	0	69.6471	0	2.18271	0	0	0	0	0	5367.75	0	19.0873	0	0	8.731	0	4.09935	0	0.574925	0	0	0.719889
setup	0	2011-06-09 23:00:00	-2.91112e-06	0	6.6906	0.00128388	0.00105715	0.00184235	0.000976278	0	-2.47549e-05	0.184474	9.61715e-06	0.245723	6.72616	0	0	0	0.0246	0	0	-0	0.504714	-0	0.366457	-0	0.161267	-0	1.13334e-05	0	0	0	51125.2	0	204.21	0	0	426.301	0	67.3696	0	1.40955	0	0	0	0	0	5367.72	0	19.1065	0	0	8.68715	0	3.83551	0	0.661363	0	0	0.731531
setup	0	2011-06-10 23:00:00	7.11638e-06	0	26.9583	0.00128692	0.00103336	0.00328605	0.000865187	0.000311758	0.0133483	0.262944	0.000201491	0.105096	2.48191	0	0	0	0	0	0	-0	0.754543	-0	0.342391	-0	0.234067	-0	1.19036e-05	0	0	0	51782.1	0	200.497	0	0	1065.6	0	71.45	0	15.0794	0	0	0	0	0	5372.9	0	19.2006	0	0	13.5728	0	3.84082	0	0.764604	0	0	0.725022
setup	0	2011-06-11 23:00:00	-0.000191051	0	45.2506	0.00129091	0.00100269	0.00428679	0.00071651	0.000600985	0.0132928	0.146191	3.94855e-05	0	0	0	0	0	0.009	0	0	-0	1.1081	-0	0.914904	-0	0.148633	-0	1.55113e-05	0	0	0	51738.6	0	197.571	0	0	1012.35	0	85.4223	0	11.3011	0	0	0	0	0	5372.82	0	19.0771	0	0	12.9861	0	4.31853	0	0.769998	0	0	0.731741
setup	0	2011-06-12 23:00:00	-0.000112104	0	47.563	0.00130103	0.00096734	0.00472711	0.000603264	0.000755355	0.0214717	0.311918	2.49205e-05	0	0	0	0	0	0.1158	0	0	-0	1.20441	-0	0.848385	-0	0.306976	-0	1.55549e-05	0	0	0	51693	0	202.915	0	0	963.352	0	86.9063	0	6.41387	0	0	0	0	0	5372.73	0	19.3757	0	0	12.4408	0	4.21144	0	0.768886	0	0	0.749596
setup	0	2011-06-13 23:00:00	6.05384e-05	0	32.5826	0.00130164	0.000930686	0.00487727	0.000536966	0.000186295	0.0107514	0.371577	0.000636838	0.133677	3.31685	0	0	0	0.2118	0	0	-0	0.896018	-0	0.419139	-0	0.349688	-0	1.18634e-05	0	0	0	51662.6	0	206.177	0	0	928.075	0	84.4497	0	7.0795	0	0	0	0	0	5372.61	0	19.516	0	0	12.0648	0	4.03997	0	0.826319	0	0	0.784967
setup	0	2011-06-14 23:00:00	-0.000171796	0	40.164	0.00130789	0.000895325	0.0045576	0.000456182	0.000466546	0.0119178	0.11945	2.37781e-05	0	0	0	0	0	0	0	0	-0	0.879681	-0	0.727535	-0	0.120181	-0	1.37113e-05	0	0	0	51625.8	0	211.509	0	0	886.088	0	84.7568	0	5.60196	0	0	0	0	0	5372.56	0	19.9596	0	0	11.587	0	4.0575	0	0.795892	0	0	0.771419
setup	0	2011-06-15 23:00:00	-0.000331318	0	39.0809	0.00130506	0.000863339	0.00393819	0.000380248	0.00048852	0.00711682	0.173422	1.64511e-05	0	0	0	0	0	0.0012	0	0	-0	0.883382	-0	0.899457	-0	0.164287	-0	1.61193e-05	0	0	0	51589.4	0	217.267	0	0	844.172	0	86.8651	0	3.607	0	0	0	0	0	5372.54	0	20.4988	0	0	11.1027	0	4.17416	0	0.666763	0	0	0.783424
setup	0	2011-06-16 23:00:00	0.00276521	0	36.3963	0.00130286	0.000834408	0.00327561	0.000330462	0.000508443	0.00620616	0.130874	1.60897e-05	0	0	0	0	0	0	0	0	-0	0.957851	-0	0.87016	-0	0.128997	-0	1.65873e-05	0	0	0	51555.7	0	222.01	0	0	804.95	0	91.0923	0	1.15984	0	0	0	0	0	5372.59	0	20.8724	0	0	10.6469	0	4.42561	0	0.557341	0	0	0.801196
setup	0	2011-06-17 23:00:00	0.00487549	0	32.0992	0.00131378	0.00080942	0.00267744	0.000251142	0.000493417	0.00884613	0.179331	2.23054e-05	0	0	0	0	0	0.0276	0	0	-0	0.916459	-0	0.780976	-0	0.180558	-0	1.63896e-05	0	0	0	51526.3	0	227.833	0	0	770.159	0	91.8872	0	0.601331	0	0	0	0	0	5372.59	0	21.2094	0	0	10.2424	0	4.52588	0	0.532698	0	0	0.815551
setup	0	2011-06-18 23:00:00	0.0165765	0	29.1817	0.00122828	0.00074092	0.0020015	0.00022585	0.000520464	0.0133791	0.242367	5.75398e-05	0	0	0	0	0	0.0942	0	0	-0	0.902071	-0	0.697238	-0	0.256793	-0	1.61672e-05	0	0	0	51499.3	0	233.136	0	0	738.578	0	90.4989	0	1.75576	0	0	0	0	0	5372.54	0	21.5522	0	0	9.87213	0	4.42031	0	0.597081	0	0	0.821801
setup	0	2011-06-19 23:00:00	0.00905612	0	26.5631	0.00101256	0.000605387	0.00099646	0.000190987	0.000524472	0.0113434	0.178541	2.53685e-05	0	0	0	0	0	0.0396	0	0	-0	0.72819	-0	0.619943	-0	0.189357	-0	1.47482e-05	0	0	0	51474.9	0	238.385	0	0	710.607	0	90.1539	0	0.631502	0	0	0	0	0	5372.51	0	21.979	0	0	9.54289	0	4.43786	0	0.548374	0	0	0.81643
setup	0	2011-06-20 23:00:00	0.00602848	0	25.1329	0.000963144	0.000564078	0.000853989	0.000178269	0.000533965	0.00968972	0.155288	2.31594e-05	0	0	0	0	0	0.021	0	0	-0	0.743154	-0	0.616415	-0	0.167537	-0	1.50134e-05	0	0	0	51451.9	0	243.521	0	0	683.502	0	89.8234	0	0.479897	0	0	0	0	0	5372.47	0	22.404	0	0	9.22242	0	4.4244	0	0.528812	0	0	0.812041
setup	0	2011-06-21 23:00:00	0.00630426	0	24.1972	0.000302534	0.000161197	0.000254026	5.2148e-05	0.000531922	0.0100481	0.139992	3.35788e-05	0	0	0	0	0	0.0426	0	0	-0	0.733304	-0	0.609169	-0	0.151147	-0	1.5303e-05	0	0	0	51429.6	0	248.263	0	0	657.862	0	89.231	0	0.414096	0	0	0	0	0	5372.47	0	22.8197	0	0	8.918	0	4.45538	0	0.504092	0	0	0.805781
setup	0	2011-06-22 23:00:00	0.00724851	0	22.6277	0.000643993	0.000357652	0.000440988	0.000153439	0.000548045	0.0112523	0.152883	3.91297e-05	0	0	0	0	0	0.0528	0	0	-0	0.714641	-0	0.600938	-0	0.169495	-0	1.54215e-05	0	0	0	51409.1	0	252.609	0	0	633.873	0	88.973	0	0.429806	0	0	0	0	0	5372.45	0	23.1808	0	0	8.6313	0	4.49859	0	0.503164	0	0	0.800515
setup	0	2011-06-23 23:00:00	0.014413	0	18.0703	0.00111486	0.000596367	0.000889067	0.000590695	0.00044027	0.0248141	0.362289	0.00060995	0.0608899	2.38244	0	0	0	0.51	0	0	-0	0.854592	-0	0.610893	-0	0.44161	-0	1.8023e-05	0	0	0	51393.2	0	256.35	0	0	614.25	0	84.6514	0	3.80615	0	0	0	0	0	5372.55	0	23.4138	0	0	8.40202	0	4.32845	0	0.612734	0	0	0.709572
setup	0	2011-06-24 23:00:00	-7.30596e-06	0	12.8072	0.00127721	0.000598812	0.00123734	0.00030935	4.31465e-06	-2.82639e-05	0.403654	7.01518e-06	0.22912	6.11523	0	0	0	0.3426	0	0	-0	0.609737	-0	0.223196	-0	0.354432	-0	1.09366e-05	0	0	0	51382	0	259.228	0	0	602.967	0	79.4248	0	1.22793	0	0	0	0	0	5372.39	0	23.5086	0	0	8.29878	0	3.84088	0	0.709122	0	0	0.817254
setup	0	2011-06-25 23:00:00	0.148693	0	13.4624	0.00127795	0.000544689	0.001487	0.000222684	0.00021082	0.0098822	0.0547093	7.08862e-05	0.239109	5.80428	0	0	0	0	0	0	-0	0.536568	-0	0.360347	-0	0.0512816	-0	8.18376e-06	0	0	0	51371.4	0	260.663	0	0	590.468	0	76.0224	0	1.7475	0	0	0	0	0	5372.34	0	23.4914	0	0	8.15755	0	3.78712	0	0.779441	0	0	0.791199
setup	0	2011-06-26 23:00:00	0.0633263	0	16.76	0.00128672	0.00050671	0.00165691	0.000166804	0.000551292	0.010427	0.0696727	2.5705e-05	0	0	0	0	0	0	0	0	-0	0.627547	-0	0.512255	-0	0.0772478	-0	1.08523e-05	0	0	0	51356.3	0	263.923	0	0	573.749	0	73.4078	0	1.95587	0	0	0	0	0	5372.3	0	23.6868	0	0	7.95334	0	3.84281	0	0.74548	0	0	0.782158
setup	0	2011-06-27 23:00:00	0.00631364	0	17.5408	0.00129046	0.000482896	0.00173055	0.000115422	0.000604127	0.0072042	0.0759291	1.76138e-05	0	0	0	0	0	0	0	0	-0	0.650943	-0	0.682009	-0	0.064531	-0	1.31081e-05	0	0	0	51339.8	0	265.406	0	0	555.35	0	73.9136	0	2.19594	0	0	0	0	0	5372.33	0	23.9533	0	0	7.72686	0	3.99295	0	0.688338	0	0	0.776347
setup	0	2011-06-28 23:00:00	0.00351804	0	17.6029	0.00128687	0.000466592	0.00173645	8.97242e-05	0.00066681	0.00813944	0.104845	1.64385e-05	0	0	0	0	0	0	0	0	-0	0.673028	-0	0.751597	-0	0.109346	-0	1.45097e-05	0	0	0	51323.6	0	265.989	0	0	537.507	0	76.3209	0	1.47665	0	0	0	0	0	5372.36	0	24.1943	0	0	7.50757	0	4.20839	0	0.602714	0	0	0.786248
setup	0	2011-06-29 23:00:00	0.00323142	0	17.4583	0.00129138	0.000453773	0.00157331	7.67023e-05	0.000687056	0.00857187	0.106659	1.5871e-05	0	0	0	0	0	0	0	0	-0	0.677918	-0	0.667784	-0	0.111595	-0	1.39885e-05	0	0	0	51307.9	0	267.185	0	0	520.444	0	78.4622	0	0.476206	0	0	0	0	0	5372.4	0	24.4521	0	0	7.29804	0	4.39071	0	0.529037	0	0	0.794483
setup	0	2011-06-30 23:00:00	0.00307996	0	16.7282	0.00126895	0.000434917	0.00135636	8.43783e-05	0.000682485	0.00833987	0.116425	1.47878e-05	0	0	0	0	0	0.0006	0	0	-0	0.672595	-0	0.613507	-0	0.124735	-0	1.38105e-05	0	0	0	51293.1	0	269.006	0	0	504.117	0	79.5592	0	0.325383	0	0	0	0	0	5372.4	0	24.7106	0	0	7.09724	0	4.47566	0	0.512987	0	0	0.794207
setup	0	2011-07-01 23:00:00	0.00026711	0	25.0268	0.000265738	8.2482e-05	0.000213891	6.65828e-05	0.000511224	0.024156	0.359941	2.27458e-05	0	0	0	0	0	0.0078	0	0	-0	1.15662	-0	0.679012	-0	0.356446	-0	1.64849e-05	0	0	0	51270	0	266.547	0	0	480.18	0	80.5642	0	4.28989	0	0	0	0	0	5372.07	0	24.6499	0	0	6.81778	0	4.30148	0	0.658279	0	0	0.752191
setup	0	2011-07-02 23:00:00	-3.9038e-05	0	21.2053	0.000277136	8.06898e-05	0.000180222	5.62356e-05	0.000325994	0.0198476	0.228069	4.29417e-05	0	0	0	0	0	0.0702	0	0	-0	0.720779	-0	0.613671	-0	0.224878	-0	1.41108e-05	0	0	0	51250.4	0	263.457	0	0	461.533	0	80.8557	0	5.42147	0	0	0	0	0	5371.98	0	24.8218	0	0	6.60377	0	4.31262	0	0.755967	0	0	0.791705
setup	0	2011-07-03 23:00:00	-6.11222e-05	5.15509	19.8927	0.000280036	7.86222e-05	0.000195591	3.73027e-05	0.000241027	0.0173596	0.190105	0.000193519	0	0	0	2.57754	0	0.0246	0	0.21065	-0	0.818976	-0	0.588561	-0	0.193228	-0	1.28501e-05	0	42.2683	0	51234.9	0	260.333	0	0	444.614	0	82.6671	0	7.19687	0	0	0	1.26687	0	5371.67	0	24.708	0	0	6.40698	0	4.42217	0	0.768962	0	0	0.798989
setup	0	2011-07-04 23:00:00	-7.43056e-05	4.54514	22.3805	0.000279549	7.75178e-05	0.00019786	2.48843e-05	0.000260743	0.0157471	0.15861	4.51935e-05	0	0	0	2.31626	0.00122787	0.0276	0	0.229038	-0	0.852657	-0	0.622582	-0	0.168364	-0	1.26993e-05	0	66.3721	0	51216.5	0	257.656	0	0	428.756	0	85.5011	0	4.05307	0	0	0	1.85244	0	5371.38	0	24.6048	0	0	6.22003	0	4.54478	0	0.752891	0	0	0.794461
setup	0	2011-07-05 23:00:00	0.00113699	3.52946	21.1037	0.000279863	7.67528e-05	0.000196515	1.67737e-05	0.000190332	0.012313	0.176781	1.24874e-05	0	0	0	1.85083	0.00235345	0.0252	0	0.275749	-0	0.783127	-0	0.563483	-0	0.187138	-0	1.24879e-05	0	83.7731	0	51199	0	257.508	0	0	414.134	0	84.2971	0	2.43694	0	0	0	2.26402	0	5371.02	0	24.5844	0	0	6.04586	0	4.53077	0	0.7116	0	0	0.807935
setup	0	2011-07-06 23:00:00	0.0116009	4.21313	20.1983	0.000280631	7.61916e-05	0.000194017	1.12932e-05	0.000241035	0.017572	0.204423	1.30061e-05	0	0	0	2.22266	0.00304236	0	0	0.21456	-0	0.763478	-0	0.588294	-0	0.19988	-0	1.28611e-05	0	104.314	0	51182.9	0	256.816	0	0	399.992	0	84.4805	0	1.80795	0	0	0	2.68174	0	5370.68	0	24.5532	0	0	5.87486	0	4.54372	0	0.708428	0	0	0.816085
setup	0	2011-07-07 23:00:00	0.012906	4.00607	17.3394	0.000280837	7.57919e-05	0.000190581	1.08876e-05	0.000182632	0.0134049	0.173795	2.22939e-05	0	0	0	2.15292	0.0037827	0.0078	0	0.292938	-0	0.711999	-0	0.497767	-0	0.168517	-0	1.19807e-05	0	122.721	0	51169.2	0	256.217	0	0	387.316	0	84.5857	0	1.72109	0	0	0	3.0628	0	5370.3	0	24.4524	0	0	5.72228	0	4.54152	0	0.722405	0	0	0.813879
setup	0	2011-07-08 23:00:00	0.0128226	2.91047	16.1257	0.000280618	7.55087e-05	0.000186578	1.13835e-05	0.000146532	0.0093696	0.176237	3.73295e-05	0	0	0	1.63572	0.00449541	0.0474	0	0.31582	-0	0.69773	-0	0.445141	-0	0.176082	-0	1.16212e-05	0	134.306	0	51156.1	0	255.389	0	0	375.724	0	83.854	0	2.05614	0	0	0	3.34593	0	5369.92	0	24.3654	0	0	5.58075	0	4.48957	0	0.751012	0	0	0.816421
setup	0	2011-07-09 23:00:00	0.0170602	3.68036	15.8566	0.000280304	7.53015e-05	0.000182176	1.19962e-05	0.00012035	0.00754516	0.202221	3.12555e-05	0	0	0	2.05239	0.00525895	0.036	0	0.405811	-0	0.764177	-0	0.41986	-0	0.198212	-0	1.15387e-05	0	149.832	0	51143.8	0	254.896	0	0	365.139	0	82.5198	0	2.18769	0	0	0	3.7082	0	5369.41	0	24.1458	0	0	5.45077	0	4.38282	0	0.72994	0	0	0.812106
setup	0	2011-07-10 23:00:00	0.0151122	2.30256	14.9793	0.000279943	7.51393e-05	0.000177656	1.26795e-05	0.000133306	0.00588375	0.109355	1.33326e-05	0	0	0	1.39302	0.00601948	0.0156	0	0.342135	-0	0.600045	-0	0.414564	-0	0.101059	-0	1.07858e-05	0	157.639	0	51131.5	0	254.005	0	0	354.897	0	82.2261	0	1.78534	0	0	0	3.94791	0	5369.04	0	24.1138	0	0	5.32225	0	4.36398	0	0.729854	0	0	0.810177
setup	0	2011-07-11 23:00:00	0.0149273	2.29803	10.2101	0.000277493	7.49855e-05	0.000176818	1.33563e-05	5.26927e-06	0.00147485	0.491951	8.27782e-05	0.297013	6.88068	0	1.41555	0.00678039	0.1716	0	0.497244	-0	0.935876	-0	0.100467	-0	0.482468	-0	9.11008e-06	0	165.115	0	51124.1	0	255.241	0	0	349.08	0	77.2886	0	0.449601	0	0	0	4.24899	0	5368.21	0	23.4134	0	0	5.27015	0	3.98802	0	0.5758	0	0	0.910488
setup	0	2011-07-12 23:00:00	0.278707	4.40332	10.4963	0.000278322	7.47892e-05	0.000170137	1.39131e-05	4.30344e-05	0.00393818	0.0226463	8.11089e-05	0.102172	2.06744	0	2.50489	0.00764977	0	0	0.36777	-0	0.489575	-0	0.0796717	-0	0.0248966	-0	5.06305e-06	0	183.348	0	51117.6	0	254.424	0	0	342.465	0	74.324	0	2.35753	0	0	0	4.54932	0	5367.83	0	23.3481	0	0	5.19615	0	3.7634	0	0.588089	0	0	0.853181
